CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-02-F,SX,Babine-Fulton,1990,"331,533",1.00,"331,533",1.00,"331,533",1.00,"331,533","677,845",46.8%,"1,204,862","921,831",63.6%,"1,448,848",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1991,"104,023",1.00,"104,023",1.00,"104,023",1.00,"104,023","316,380",50.6%,"518,494","422,879",67.7%,"624,992",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1992,"318,210",1.00,"318,210",1.00,"318,210",1.00,"318,210","545,077",53.4%,"863,286","701,862",68.8%,"1,020,071",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1993,"260,339",1.00,"260,339",1.00,"260,339",1.00,"260,339","725,449",53.8%,"1,196,109","877,068",65.1%,"1,347,728",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1994,"428,141",1.00,"428,141",1.00,"428,141",1.00,"428,141","677,647",40.3%,"1,314,188","1,045,943",62.2%,"1,682,483",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1995,"393,980",1.00,"393,980",1.00,"393,980",1.00,"393,980","1,805,368",57.7%,"2,722,323","2,209,636",70.7%,"3,126,591",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1996,"372,337",1.00,"372,337",1.00,"372,337",1.00,"372,337","3,094,729",70.1%,"4,012,032","3,496,859",79.2%,"4,414,162",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1997,"320,216",1.00,"320,216",1.00,"320,216",1.00,"320,216","1,187,101",57.8%,"1,675,863","1,566,251",76.2%,"2,055,012",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1998,"157,127",1.00,"157,127",1.00,"157,127",1.00,"157,127","131,859",28.7%,"376,656","214,315",46.7%,"459,112",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1999,"203,004",1.00,"203,004",1.00,"203,004",1.00,"203,004","58,078",20.4%,"266,735","76,499",26.8%,"285,156",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2000,"586,508",1.00,"586,508",1.00,"586,508",1.00,"586,508","2,361,355",68.6%,"3,250,266","2,554,532",74.2%,"3,443,443",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2001,"400,411",1.00,"400,411",1.00,"400,411",1.00,"400,411","1,703,700",70.8%,"2,165,795","1,942,741",80.8%,"2,404,835",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2002,"290,370",1.00,"290,370",1.00,"290,370",1.00,"290,370","350,924",53.0%,"641,294","371,851",56.2%,"662,221",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2003,"460,680",1.00,"460,680",1.00,"460,680",1.00,"460,680","342,201",31.0%,"1,025,090","421,377",38.2%,"1,104,266",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2004,"445,304",1.00,"445,304",1.00,"445,304",1.00,"445,304","237,349",31.2%,"682,653","316,586",41.6%,"761,890",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2005,"327,460",1.00,"327,460",1.00,"327,460",1.00,"327,460","86,499",17.0%,"413,959","181,902",35.7%,"509,362",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2006,"461,925",1.00,"461,925",1.00,"461,925",1.00,"461,925","1,064,844",56.0%,"1,748,974","1,215,896",64.0%,"1,900,026",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2007,"458,006",1.00,"458,006",1.00,"458,006",1.00,"458,006","453,233",34.7%,"1,061,120","699,072",53.5%,"1,306,959",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2008,"357,801",1.00,"357,801",1.00,"357,801",1.00,"357,801","818,513",60.7%,"1,326,481","840,219",62.3%,"1,348,187",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2009,"317,178",1.00,"317,178",1.00,"317,178",1.00,"317,178","85,746",18.7%,"426,000","118,995",25.9%,"459,250",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2010,"321,952",1.00,"321,952",1.00,"321,952",1.00,"321,952","130,704",25.4%,"491,964","153,724",29.9%,"514,983",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2011,"347,869",1.00,"347,869",1.00,"347,869",1.00,"347,869","635,099",56.3%,"1,037,326","725,670",64.3%,"1,127,896",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2012,"337,324",1.00,"337,324",1.00,"337,324",1.00,"337,324","508,726",45.5%,"1,092,882","534,683",47.8%,"1,118,839",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2013,"220,714",1.00,"220,714",1.00,"220,714",1.00,"220,714","40,083",14.8%,"260,797","49,430",18.3%,"270,144",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2014,"425,300",1.00,"425,300",1.00,"425,300",1.00,"425,300","1,151,015",43.4%,"2,265,497","1,534,912",57.9%,"2,649,394",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2015,"435,159",1.00,"435,159",1.00,"435,159",1.00,"435,159","616,791",36.8%,"1,405,092","887,420",53.0%,"1,675,721",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2016,"464,118",1.00,"464,118",1.00,"464,118",1.00,"464,118","317,106",32.7%,"781,225","506,468",52.2%,"970,586",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2017,"372,530",1.00,"372,530",1.00,"372,530",1.00,"372,530","44,764",7.5%,"576,371","67,220",11.2%,"598,827",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2018,"392,929",1.00,"392,929",1.00,"392,929",1.00,"392,929","386,290",33.2%,"1,134,673","416,100",35.7%,"1,164,484",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2019,"271,174",1.00,"271,174",1.00,"271,174",1.00,"271,174","41,922",11.2%,"313,097","101,871",27.3%,"373,045",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-LW,SX,Babine-Late-Wild,1960,"112,920",1.00,"112,920",1.00,"112,920",1.00,"112,920","130,804",46.2%,"243,724","170,187",60.1%,"283,108",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1961,"467,457",1.00,"467,457",1.00,"467,457",1.00,"467,457","592,529",54.8%,"1,059,985","614,644",56.8%,"1,082,100",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1962,"354,597",1.00,"354,597",1.00,"354,597",1.00,"354,597","507,423",54.3%,"862,019","580,369",62.1%,"934,965",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1963,"193,636",1.00,"193,636",1.00,"193,636",1.00,"193,636","88,935",28.4%,"282,571","119,158",38.1%,"312,794",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1964,"396,889",1.00,"396,889",1.00,"396,889",1.00,"396,889","512,895",51.7%,"909,784","596,118",60.0%,"993,008",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1965,"313,242",1.00,"313,242",1.00,"313,242",1.00,"313,242","240,170",37.6%,"553,412","326,068",51.0%,"639,309",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1966,"243,131",1.00,"243,131",1.00,"243,131",1.00,"243,131","554,926",66.8%,"798,057","587,763",70.7%,"830,895",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1967,"296,655",1.00,"296,655",1.00,"296,655",1.00,"296,655","877,639",66.1%,"1,174,293","1,031,346",77.7%,"1,328,001",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1968,"267,415",1.00,"267,415",1.00,"267,415",1.00,"267,415","549,051",64.2%,"816,466","587,687",68.7%,"855,102",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1969,"345,342",1.00,"345,342",1.00,"345,342",1.00,"345,342","405,140",51.1%,"750,482","448,011",56.5%,"793,353",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1970,"327,830",1.00,"327,830",1.00,"327,830",1.00,"327,830","414,216",54.5%,"742,046","432,733",56.9%,"760,563",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1971,"436,876",1.00,"436,876",1.00,"436,876",1.00,"436,876","679,486",59.6%,"1,116,362","703,404",61.7%,"1,140,280",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1972,"309,504",1.00,"309,504",1.00,"309,504",1.00,"309,504","480,280",57.1%,"789,784","532,145",63.2%,"841,649",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1973,"236,140",1.00,"236,140",1.00,"236,140",1.00,"236,140","528,024",66.0%,"764,164","563,488",70.5%,"799,629",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1974,"291,444",1.00,"291,444",1.00,"291,444",1.00,"291,444","883,822",71.7%,"1,175,266","940,442",76.3%,"1,231,886",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1975,"118,485",1.00,"118,485",1.00,"118,485",1.00,"118,485","103,196",45.7%,"221,681","107,259",47.5%,"225,744",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1976,"163,137",1.00,"163,137",1.00,"163,137",1.00,"163,137","271,007",59.0%,"434,144","295,894",64.5%,"459,031",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1977,"199,711",1.00,"199,711",1.00,"199,711",1.00,"199,711","331,323",57.8%,"531,033","373,429",65.2%,"573,140",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1978,"57,402",1.00,"57,402",1.00,"57,402",1.00,"57,402","104,147",58.5%,"161,549","120,691",67.8%,"178,092",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1979,"357,449",1.00,"357,449",1.00,"357,449",1.00,"357,449","551,681",56.7%,"909,130","615,365",63.3%,"972,815",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1980,"197,031",1.00,"197,031",1.00,"197,031",1.00,"197,031","284,063",47.9%,"481,093","396,619",66.8%,"593,649",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1981,"113,332",1.00,"113,332",1.00,"113,332",1.00,"113,332","187,781",58.6%,"301,113","207,147",64.6%,"320,479",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1982,"159,595",1.00,"159,595",1.00,"159,595",1.00,"159,595","287,512",57.7%,"447,107","338,519",68.0%,"498,114",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1983,"103,027",1.00,"103,027",1.00,"103,027",1.00,"103,027","83,106",31.3%,"186,133","162,801",61.2%,"265,828",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1984,"204,447",1.00,"204,447",1.00,"204,447",1.00,"204,447","223,046",42.5%,"427,493","320,342",61.0%,"524,789",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1985,"623,637",1.00,"623,637",1.00,"623,637",1.00,"623,637","660,597",43.8%,"1,284,234","883,503",58.6%,"1,507,140",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1986,"167,437",1.00,"167,437",1.00,"167,437",1.00,"167,437","172,004",38.4%,"339,441","280,906",62.7%,"448,343",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1987,"237,400",1.00,"237,400",1.00,"237,400",1.00,"237,400","190,911",41.5%,"428,311","223,100",48.4%,"460,500",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1988,"241,974",1.00,"241,974",1.00,"241,974",1.00,"241,974","299,934",44.7%,"541,908","429,535",64.0%,"671,509",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1989,"132,563",1.00,"132,563",1.00,"132,563",1.00,"132,563","122,569",36.6%,"255,132","201,993",60.4%,"334,556",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1990,"198,864",1.00,"198,864",1.00,"198,864",1.00,"198,864","252,483",40.8%,"451,347","419,335",67.8%,"618,199",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1991,"432,582",1.00,"432,582",1.00,"432,582",1.00,"432,582","606,551",42.5%,"1,039,134","995,191",69.7%,"1,427,774",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1992,"582,914",1.00,"582,914",1.00,"582,914",1.00,"582,914","975,977",46.7%,"1,558,891","1,507,593",72.1%,"2,090,508",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1993,"595,377",1.00,"595,377",1.00,"595,377",1.00,"595,377","786,914",45.8%,"1,382,292","1,123,891",65.4%,"1,719,268",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1994,"132,299",1.00,"132,299",1.00,"132,299",1.00,"132,299","126,516",30.4%,"258,815","284,070",68.2%,"416,369",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1995,"69,506",1.00,"69,506",1.00,"69,506",1.00,"69,506","89,583",38.9%,"159,089","160,524",69.8%,"230,030",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1996,"143,305",1.00,"143,305",1.00,"143,305",1.00,"143,305","239,531",49.9%,"382,837","336,620",70.1%,"479,925",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1997,"129,975",1.00,"129,975",1.00,"129,975",1.00,"129,975","208,879",44.2%,"338,853","343,086",72.5%,"473,061",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1998,"97,880",1.00,"97,880",1.00,"97,880",1.00,"97,880","45,584",20.6%,"143,465","123,584",55.8%,"221,464",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1999,"155,040",1.00,"155,040",1.00,"155,040",1.00,"155,040","41,676",18.2%,"196,716","73,355",32.1%,"228,394",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2000,"185,020",1.00,"185,020",1.00,"185,020",1.00,"185,020","233,718",49.7%,"418,738","284,839",60.6%,"469,858",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2001,"617,401",1.00,"617,401",1.00,"617,401",1.00,"617,401","735,180",45.4%,"1,352,581","1,003,233",61.9%,"1,620,634",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2002,"130,726",1.00,"130,726",1.00,"130,726",1.00,"130,726","133,492",48.2%,"264,218","146,435",52.8%,"277,162",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2003,"99,284",1.00,"99,284",1.00,"99,284",1.00,"99,284","42,713",25.4%,"141,997","68,640",40.9%,"167,925",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2004,"249,231",1.00,"249,231",1.00,"249,231",1.00,"249,231","130,447",27.3%,"379,678","227,811",47.8%,"477,042",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2005,"163,178",1.00,"163,178",1.00,"163,178",1.00,"163,178","37,876",14.7%,"201,054","94,815",36.8%,"257,993",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2006,"137,660",1.00,"137,660",1.00,"137,660",1.00,"137,660","103,363",39.3%,"241,023","125,064",47.6%,"262,724",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2007,"100,762",1.00,"100,762",1.00,"100,762",1.00,"100,762","67,082",23.5%,"167,845","184,736",64.7%,"285,498",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2008,"93,158",1.00,"93,158",1.00,"93,158",1.00,"93,158","120,665",52.2%,"213,824","138,028",59.7%,"231,186",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2009,"93,791",1.00,"93,791",1.00,"93,791",1.00,"93,791","22,450",16.2%,"116,241","44,773",32.3%,"138,564",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2010,"74,126",1.00,"74,126",1.00,"74,126",1.00,"74,126","24,927",22.5%,"99,053","36,871",33.2%,"110,996",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2011,"152,998",1.00,"152,998",1.00,"152,998",1.00,"152,998","101,947",34.9%,"254,945","139,403",47.7%,"292,402",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2012,"112,218",1.00,"112,218",1.00,"112,218",1.00,"112,218","60,232",32.0%,"172,449","76,149",40.4%,"188,366",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2013,"39,602",1.00,"39,602",1.00,"39,602",1.00,"39,602","7,008",13.8%,"46,609","11,338",22.3%,"50,939",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2014,"133,779",1.00,"133,779",1.00,"133,779",1.00,"133,779","36,968",15.6%,"170,767","103,411",43.6%,"237,210",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2015,"140,168",1.00,"140,168",1.00,"140,168",1.00,"140,168","21,804",10.0%,"161,972","77,040",35.5%,"217,208",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2016,"164,716",1.00,"164,716",1.00,"164,716",1.00,"164,716","63,144",19.2%,"227,860","164,895",50.0%,"329,611",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2017,"84,732",1.00,"84,732",1.00,"84,732",1.00,"84,732","6,908",6.2%,"91,640","27,270",24.3%,"112,002",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2018,"192,388",1.00,"192,388",1.00,"192,388",1.00,"192,388","36,202",13.3%,"228,590","79,258",29.2%,"271,646",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2019,"85,919",1.00,"85,919",1.00,"85,919",1.00,"85,919","13,019",8.1%,"98,938","75,166",46.7%,"161,084",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1960,"12,298",1.00,"12,298",1.00,"12,298",1.00,"12,298","11,708",42.5%,"24,007","15,234",55.3%,"27,532",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1961,"33,657",1.00,"33,657",1.00,"33,657",1.00,"33,657","35,548",50.4%,"69,205","36,875",52.3%,"70,532",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1962,"16,828",1.00,"16,828",1.00,"16,828",1.00,"16,828","19,610",50.0%,"36,438","22,430",57.1%,"39,257",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1963,"56,280",1.00,"56,280",1.00,"56,280",1.00,"56,280","22,682",26.2%,"78,962","30,390",35.1%,"86,670",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1964,"35,960",1.00,"35,960",1.00,"35,960",1.00,"35,960","38,207",47.5%,"74,166","44,406",55.3%,"80,366",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1965,"11,094",1.00,"11,094",1.00,"11,094",1.00,"11,094","7,230",34.6%,"18,324","9,816",46.9%,"20,910",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1966,"15,196",1.00,"15,196",1.00,"15,196",1.00,"15,196","26,773",61.5%,"41,969","28,357",65.1%,"43,553",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1967,"24,201",1.00,"24,201",1.00,"24,201",1.00,"24,201","51,620",60.8%,"75,821","60,661",71.5%,"84,862",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1968,"55,410",1.00,"55,410",1.00,"55,410",1.00,"55,410","89,129",59.1%,"144,539","95,401",63.3%,"150,811",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1969,"32,575",1.00,"32,575",1.00,"32,575",1.00,"32,575","31,884",47.0%,"64,459","35,258",52.0%,"67,833",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1970,"7,423",1.00,"7,423",1.00,"7,423",1.00,"7,423","7,812",50.1%,"15,234","8,161",52.4%,"15,584",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1971,"8,381",1.00,"8,381",1.00,"8,381",1.00,"8,381","10,636",54.8%,"19,017","11,010",56.8%,"19,392",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1972,"10,277",1.00,"10,277",1.00,"10,277",1.00,"10,277","12,912",52.5%,"23,189","14,306",58.2%,"24,583",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1973,"32,179",1.00,"32,179",1.00,"32,179",1.00,"32,179","55,660",60.8%,"87,839","59,398",64.9%,"91,577",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1974,"38,189",1.00,"38,189",1.00,"38,189",1.00,"38,189","84,817",66.0%,"123,005","90,250",70.3%,"128,439",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1975,"28,686",1.00,"28,686",1.00,"28,686",1.00,"28,686","21,451",42.1%,"50,137","22,296",43.7%,"50,982",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1976,"8,022",1.00,"8,022",1.00,"8,022",1.00,"8,022","10,718",54.3%,"18,740","11,703",59.3%,"19,724",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1977,"15,573",1.00,"15,573",1.00,"15,573",1.00,"15,573","20,700",53.2%,"36,274","23,331",60.0%,"38,904",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
